club_id,club_name,city,state,country,address,timestamp_updated,distance,course_id,course_name,num_holes,has_gps,zip_code,lat,lng,geom
141520610945742000,Highland Golf Club,Escanaba,MI,USA,Us Hwy 2 & 41,2024-04-13 15:28:18,,012141520861016607355,Highland,18,t,,42.092147559672725,-91.7837495418449,0101000020E6100000A59ED6F328F256C0AC99C17DCB0B4540
141520610946346000,Huckleberry Creek Golf Course,Pewamo,MI,USA,2900 N Hubbardston Rd,2023-09-14 16:52:00,,012141520861210548188,Huckleberry Creek,18,t,,26.07926819703174,-95.23172804521852,0101000020E6100000E4F1DDA1D4CE57C03DDDA9EB4A143A40
141520610938194000,Fox Hills Golf and Banquet Center,Plymouth,MI,USA,8768 North Territorial Road,2023-07-22 06:02:51,,0331256976339418,Lakes + Lakes,18,t,48170,46.49090331647318,-107.85319272515618,0101000020E6100000C7EEA8B59AF65AC008E07CEBD53E4740
141520610938194000,Fox Hills Golf and Banquet Center,Plymouth,MI,USA,8768 North Territorial Road,2023-07-22 06:02:51,,0321256976339418,Lakes + Woodlands,18,t,48170,30.095576745448522,-117.06820979110609,0101000020E61000005484998C5D445DC0A3F5B3B777183E40
141520610938194000,Fox Hills Golf and Banquet Center,Plymouth,MI,USA,8768 North Territorial Road,2023-07-22 06:02:51,,0311256976339418,Lakes + Hills,18,t,48170,29.694895061868763,-87.16225710278994,0101000020E6100000B2819D6B62CA55C0D4E08CA4E4B13D40
141520610938194000,Fox Hills Golf and Banquet Center,Plymouth,MI,USA,8768 North Territorial Road,2023-07-22 06:02:51,,0231256976339418,Woodlands + Lakes,18,t,48170,39.66353149845803,-82.11302099663922,0101000020E6100000EA146BBC3B8754C01EDFA299EED44340
141520610938194000,Fox Hills Golf and Banquet Center,Plymouth,MI,USA,8768 North Territorial Road,2023-07-22 06:02:51,,0221256976339418,Woodlands + Woodlands,18,t,48170,34.66710795495343,-106.67296256462326,0101000020E61000004F9F93D111AB5AC095B620CB63554140
141520610938194000,Fox Hills Golf and Banquet Center,Plymouth,MI,USA,8768 North Territorial Road,2023-07-22 06:02:51,,0211256976339418,Woodlands + Hills,18,t,48170,45.38280422909875,-87.55751756942462,0101000020E6100000F2E72B5EAEE355C0F45F9EBAFFB04640
141520610938194000,Fox Hills Golf and Banquet Center,Plymouth,MI,USA,8768 North Territorial Road,2023-07-22 06:02:51,,0131256976339418,Hills + Lakes,18,t,48170,46.88613080862567,-102.05655394324779,0101000020E6100000622D6E949E8359C03D83FDBB6C714740
141520610938194000,Fox Hills Golf and Banquet Center,Plymouth,MI,USA,8768 North Territorial Road,2023-07-22 06:02:51,,0121256976339418,Hills + Woodlands,18,t,48170,33.22761909708529,-83.58733564323498,0101000020E61000000ADE3CE896E554C093F6609F229D4040
141520610938194000,Fox Hills Golf and Banquet Center,Plymouth,MI,USA,8768 North Territorial Road,2023-07-22 06:02:51,,0111256976339418,Hills + Hills,18,t,48170,30.315241371182307,-113.4324794007086,0101000020E61000002D8F14BEAD5B5CC0FF9293A8B3503E40
141520610938289000,Fox Run Country Club,Grayling,MI,USA,5825 W 4 Mile Rd,2023-05-01 15:53:08,,012141520857147730335,Fox Run,18,t,49756,43.90011860118938,-73.3092830794794,0101000020E61000007EE4414BCB5352C09850191637F34540
141520610938379000,Franklin Hills Country Club,Franklin,MI,USA,31675 Inkster Rd,2023-07-13 12:32:40,,012141520857182328085,Franklin Hills,18,t,48025,31.263174956578602,-108.31143819509963,0101000020E610000067AB779AEE135BC09EA1176F5F433F40
141520610938469000,Fruitport Country Club,Muskegon,MI,USA,6334 S Harvey St,2023-07-31 06:03:18,,012141520857215724343,Fruitport,18,f,49444,44.95183572173572,-103.64434847296424,0101000020E6100000F9A660013DE959C07E02C0C0D5794640
141520610938564000,Garland Resort ,Lewiston,MI,USA,4700 N Red Oak Rd,2023-08-04 12:00:39,,012141520857347719315,Swampfire ,18,t,49756,34.98470066908797,-121.6268658229151,0101000020E6100000A119D4911E685EC0840AE9AB0A7E4140
141520610938564000,Garland Resort ,Lewiston,MI,USA,4700 N Red Oak Rd,2023-08-04 12:00:39,,012141520857297542639,Reflections,18,t,49756,41.07707826099023,-118.52499544131379,0101000020E61000007ABF7A8699A15DC0C11751B3DD894440
141520610938564000,Garland Resort ,Lewiston,MI,USA,4700 N Red Oak Rd,2023-08-04 12:00:39,,012141520857383904617,Monarch ,18,t,49756,26.783549198866382,-95.0462567983905,0101000020E6100000831313DFF5C257C028F027AE96C83A40
141520610938564000,Garland Resort ,Lewiston,MI,USA,4700 N Red Oak Rd,2023-08-04 12:00:39,,012141520857248393188,Fountains ,18,t,49756,39.985335997984436,-109.46211616093935,0101000020E6100000018CA94F935D5BC014756F7D1FFE4340
141520610938658000,Gateway Golf Club,Romulus,MI,USA,33290 Gateway Dr,2023-08-05 03:56:39,,012141520857418421361,Gateway,18,t,48174,35.68510134466982,-76.4874814357824,0101000020E6100000EC0556E5321F53C0B8E69E66B1D74140
141520610947689000,Indian Trails Golf Course,Grand Rapids,MI,USA,2776 Kalamazoo Ave Se,2023-10-05 00:44:12,,012141520861826823499,Indian Trails,18,t,,33.03925112129333,-70.89731962703416,0101000020E6100000EC0A4DAF6DB951C0A224452E06854040
141520610947978000,Interlochen Golf Club,Interlochen,MI,USA,10586 Us Hwy 31 S,2023-10-14 06:29:48,,012141520861960666031,Interlochen,18,t,,39.91177600374961,-101.94715091409473,0101000020E6100000751ADE1E9E7C59C0EAB07A13B5F44340
141520610948328000,Ironwood Golf Course,Byron Center,MI,USA,3750 64Th St,2024-04-29 07:24:13,,012141520862092914987,Ironwood,18,t,,25.53931222800876,-119.94292104611381,0101000020E610000036F183D158FC5DC06AA1BD5D108A3940
141520610948977000,Kent Country Club,Grand Rapids,MI,USA,1600 College Ave Ne,2023-10-10 13:58:39,,012141520862584549981,Kent,18,t,,46.17431328897588,-89.16976740301794,0101000020E6100000E4F81878DD4A56C06EB4D9E54F164740
1312049830883,Binder Park Golf Course,Battle Creek,MI,USA,7255 B Drive South,2022-10-09 12:08:27,,0121312049830880,Preserve + Marsh,18,t,49014,25.162254257743793,-68.88455893019113,0101000020E610000090230F9D9C3851C077A5BA7E89293940
1312049830883,Binder Park Golf Course,Battle Creek,MI,USA,7255 B Drive South,2022-10-09 12:08:27,,0111312049830880,Preserve + Preserve,18,t,49014,30.835300902262635,-92.6163971889959,0101000020E61000005C05320D732757C08D89A947D6D53E40
141520610925300000,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,2022-09-02 10:10:53,,033141520850455243025,Farms + Farms,18,t,49740,35.95635357414987,-104.83520939956679,0101000020E6100000E01C201274355AC076313ECB69FA4140
141520610925300000,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,2022-09-02 10:10:53,,032141520850455243025,Farms + Woods,18,t,49740,46.092744778769884,-91.29489914723261,0101000020E6100000DF3EACA0DFD256C080D8970FDF0B4740
141520610925300000,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,2022-09-02 10:10:53,,031141520850455243025,Farms + Briches,18,t,49740,42.56684507377399,-116.91748368178061,0101000020E610000021F7790DB83A5DC006E11E618E484540
141520610925300000,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,2022-09-02 10:10:53,,023141520850455243025,Woods + Farms,18,t,49740,42.955095687071186,-99.21640876376193,0101000020E610000038BB24A4D9CD58C0BD425293407A4540
141520610925300000,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,2022-09-02 10:10:53,,022141520850455243025,Woods + Woods,18,t,49740,35.02855671585523,-88.63743484592771,0101000020E6100000C82586BBCB2856C0F65618BFA7834140
141520610925300000,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,2022-09-02 10:10:53,,021141520850455243025,Woods + Briches,18,t,49740,33.040548890513136,-96.61193717090364,0101000020E61000003A0F86FA292758C04E52BFB430854040
141520610925300000,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,2022-09-02 10:10:53,,013141520850455243025,Briches + Farms,18,t,49740,33.6678431613974,-101.67054117512238,0101000020E610000069718825EA6A59C090877CE27BD54040
141520610949256000,Kings Challenge Golf Club,Cedar,MI,USA,4600 Club Drive,2024-07-31 15:06:04,,01214152086274258731,Manitou Passage,18,t,,48.72189903625325,-118.38992473227194,0101000020E61000009C40DD86F4985DC05EDC0730675C4840
141520610938748000,Gaylord Country Club,Gaylord,MI,USA,M 32 W,2023-08-14 07:46:22,,012141520857450875914,Gaylord,18,t,49735,39.054509608251905,-124.14682206959299,0101000020E6100000E8CE648865095FC03E61BC2BFA864340
141520610938843000,Genesee Valley Meadows,Swartz Creek,MI,USA,5499 Miller Rd,2023-08-09 18:17:11,,012141520857483927752,Genesee Valley Meadows,18,t,48473,28.594655423839036,-102.9877410534231,0101000020E61000009A57402637BF59C016C77D563B983C40
141520610938943000,George Young Recreation,Gaastra,MI,USA,Counry Rd 424 - 159 Youngs Ln,2023-08-10 07:22:44,,012141520857523284042,George Young Recreation,18,t,49935,42.80934598235247,-105.41188576826752,0101000020E6100000661920565C5A5AC02AAD2EA698674540
141520610939043000,Germania Town & Country Club,Saginaw,MI,USA,1 Germania Platz,2023-08-20 14:11:38,,0121282714140942,18-hole course,18,f,48602,45.95592451350407,-123.87773279988821,0101000020E61000005E8931C62CF85EC0EC7805BC5BFA4640
141520610939143000,Giant Oaks Golf Club,Temperance,MI,USA,1024 Valetta Dr,2023-05-26 15:51:12,,01214152085761605041,Giant Oaks,18,t,48182,29.812212961658307,-117.7784954336238,0101000020E6100000F9DF82DED2715DC0B1B54B30EDCF3D40
1256951159877,Glacier Club,Washington,MI,USA,8000 Glacier Club Drive,2023-09-20 21:11:53,,0121256951159877,18-hole course,18,f,48094,26.788028099065578,-100.98166021449923,0101000020E6100000BF435D85D33E59C0D2D0A135BCC93A40
141520610939242000,Glacier Club,Washington,MI,USA,8000 Glacier Club Dr,2023-08-20 20:05:45,,012141520857634801721,18-hole course,18,t,48094,24.986990170055158,-96.3816059722877,0101000020E6100000C6BB743B6C1858C042DC4563ABFC3840
141520610939358000,Gladstone Golf Course,Gladstone,MI,USA,6514 Days River 24 1/2 Rd,2023-08-12 12:54:54,,012141520857678040561,Gladstone,18,t,49837,40.437923951651356,-101.5247419810547,0101000020E6100000F7DD635F956159C0243D5DE40D384440
141520610939452000,Gladwin Heights Golf Course,Gladwin,MI,USA,3551 W M 61,2023-08-12 13:06:43,,012141520857719205741,Gladwin Heights,18,t,48624,39.56640412848826,-94.17087539980005,0101000020E610000042755F9FEF8A57C0961634EE7FC84340
141520610939547000,Glen Oaks Golf Course,Farmington Hills,MI,USA,30500 W 13 Mile Rd,2023-08-14 10:14:57,,012141520857753381561,Glen Oaks,18,t,48334,38.05721028376982,-90.44342338998139,0101000020E610000019907F0C619C56C0A4E4A4AA52074340
141520610939642000,Glenbrier Golf Course,Perry,MI,USA,4178 Locke Rd,2023-08-14 15:21:28,,01214152085783102457,Glenbrier,18,t,48872,30.1922136351008,-124.42376905896914,0101000020E6100000115542081F1B5FC06C9AACE934313E40
141520610939846000,Glenhurst Golf Course,Redford,MI,USA,25345 W 6 Mile Rd,2023-08-17 08:20:16,,012141520857885115821,Glenhurst,18,t,48240,34.164286570986796,-98.05211500541373,0101000020E610000080F82CDA558358C0B7C7A45707154140
141520610939936000,GlenKerry Golf Course,Greenville,MI,USA,1413 E Kent,2023-06-05 12:55:44,,012141520857925186398,18-hole course,18,t,48838,39.25111238744885,-69.05400227318859,0101000020E61000004C50F3C5744351C04DDB617324A04340
141520610940031000,Gogebic Country Club,Ironwood,MI,USA,200 Country Club Rd,2023-08-18 07:55:41,,012141520857971365393,Gogebic,18,t,49938,36.809543107515864,-94.8621674703973,0101000020E6100000034278C02DB757C0CEBDC91B9F674240
141520610940131000,Golden Hawk Golf Club,Casco Township,MI,USA,9861 Meisner Ln,2023-06-09 09:58:59,,012141520858012793138,18-hole course,18,t,48064,49.079141968405615,-85.65821689682087,0101000020E61000004C61C339206A55C08705F352218A4840
141520610940221000,Golf Club at Apple Mountain,Freeland,MI,USA,4519 N River Rd,2023-08-24 03:30:13,,012141520858044957650,Apple Mountain,18,t,48623,27.805671358875276,-106.89149098859727,0101000020E61000000E2D38300EB95AC075B1697A40CE3B40
141520610925300000,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,2022-09-02 10:10:53,,012141520850455243025,Briches + Woods,18,t,49740,49.0757446811148,-67.29176594373179,0101000020E6100000899A104BACD250C0F41D7000B2894840
141520610925300000,Birchwood Farms Golf & Country Club,Harbor Springs,MI,USA,600 Birchwood Dr,2022-09-02 10:10:53,,011141520850455243025,Briches + Briches,18,t,49740,25.398558480474684,-73.88414480047481,0101000020E6100000F0BD12D4957852C0A62EB7ED07663940
1652674226499780,Bird Creek GC,Port Austin,MI,USA,7850 N Van Dyke Rd,2022-09-02 11:23:15,,0121652674389462657,18-hole course,18,t,48467,46.06173437668255,-88.8016649749101,0101000020E61000009A659C7A4E3356C0FC717CE9E6074740
141520610925384000,Birmingham Country Club,Birmingham,MI,USA,1750 Saxon Dr,2022-10-01 06:02:24,,012141520850563865895,Birmingham,18,t,48009,38.8562780431774,-91.93885869068544,0101000020E6100000CC03C34216FC56C06ADDD7849A6D4340
141520610947514000,Indian Run Golf Course,Scotts,MI,USA,6359 E Rs Ave,2024-12-19 09:55:42,,0121408481532519398,18-hole course,18,t,,38.943612567407726,-107.95844528022644,0101000020E61000000065DF2A57FD5AC02E8EEE4BC8784340
141520610940421000,Golf Club of Coldwater,Coldwater,MI,USA,270 Narrows Rd,2023-08-24 08:41:22,,012141520858137125870,Coldwater,18,f,49036,41.76661487376897,-80.05785781126724,0101000020E610000080CD3FF1B30354C082BBA96F20E24440
141520610940526000,Goodrich Country Club,Goodrich,MI,USA,10080 Hegel Rd,2023-09-04 14:48:00,,0121311385874582,18-hole course,18,t,48438,34.49944559332846,-80.11998179862616,0101000020E6100000BC4D23C8AD0754C010BD4CD5ED3F4140
141520610940620000,Gowanie Golf Club,Mount Clemens,MI,USA,24770 S River Rd,2023-08-28 06:58:12,,01214152085825923072,Gowanie,18,t,48045,35.09618138774201,-94.73072083566193,0101000020E61000001FEB5221C4AE57C0FC6AF5AB4F8C4140
141520610940930000,Grand Haven Golf Club,Grand Haven,MI,USA,17000 Lincoln St,2023-06-20 07:33:27,,012141520858335853440,Grand Haven,18,t,49417,42.327676848154795,-68.32733766534844,0101000020E6100000EADAAD19F31451C0983DA150F1294540
141520610941025000,Grand Hotel - The Jewel Golf Course,Mackinac Island,MI,USA,1 Grand Dr,2023-06-20 08:00:50,,012141520858370534876,The Jewel,18,t,49836,41.698937171100916,-117.70987279321419,0101000020E610000035CB4B8E6E6D5DC029EBF1C576D94440
141520610941120000,Grand Ledge Country Club,Grand Ledge,MI,USA,5811 E Saint Joseph Hwy,2023-08-30 09:36:39,,01214152085844901963,Grand Ledge,18,t,48837,49.16586233342997,-124.01592655069058,0101000020E6100000AA96CBF004015FC028DC18FA3A954840
141520610941264000,Grand Rapids Country Club,Grand Rapids,MI,USA,4300 Leonard St N,2023-09-07 09:57:47,,012141520858437745979,Red + White,18,f,49525,27.604630924594154,-80.28043226629316,0101000020E61000003A1E2D9AF21154C03A489F17C99A3B40
141520610941264000,Grand Rapids Country Club,Grand Rapids,MI,USA,4300 Leonard St N,2023-09-07 09:57:47,,011141520858520153419,Blue,9,f,49525,26.99780512429402,-78.13216664602703,0101000020E6100000B893176B758853C0C09F182870FF3A40
141520610941379000,Grand Traverse Resort ,Acme,MI,USA,100 Grand Traverse Village Blvd,2023-08-29 14:42:33,,012141520858618220227,Wolverine ,18,t,49610,42.49612257935384,-118.02011555200522,0101000020E61000003880BD9249815DC0E290D6F1803F4540
141520610941379000,Grand Traverse Resort ,Acme,MI,USA,100 Grand Traverse Village Blvd,2023-08-29 14:42:33,,012141520858585228719,The Bear ,18,t,49610,38.849069201502004,-109.57881860364037,0101000020E6100000EA3C2F5D0B655BC0F83EB24CAE6C4340
141520610941379000,Grand Traverse Resort ,Acme,MI,USA,100 Grand Traverse Village Blvd,2023-08-29 14:42:33,,012141520858552556348,Spruce Run ,18,t,49610,31.24704844402976,-123.98081447360045,0101000020E6100000ACE311AAC5FE5EC0B0A21B913E3F3F40
141520610941559000,Grandview Golf Club,Kalkaska,MI,USA,3003 Hagni Rd,2023-08-30 10:50:46,,012141520858684154746,Grandview,18,t,49646,26.380843163265247,-107.96890939232387,0101000020E61000005E348A9C02FE5AC0222103F07E613A40
141520610941644000,Gratiot Country Club,Ithaca,MI,USA,1508 N State Rd,2023-06-24 17:10:14,,012141520858722849428,The Fields,18,t,48847,26.536740623828088,-80.10718463990655,0101000020E61000000FC2F61CDC0654C0BAC661D567893A40
141520610941734000,Grayling Country Club,Grayling,MI,USA,100 Charles St,2023-09-01 18:41:19,,012141520858828394194,Grayling,18,t,49738,46.74039428565072,-94.92439923534218,0101000020E61000007E0F695B29BB57C0F0816D3DC55E4740
141520610941828000,Great Oaks Country Club,Rochester,MI,USA,777 Great Oaks Blvd,2023-09-02 10:07:39,,012141520858878342975,Great Oaks,18,t,48307,29.190698303438182,-104.78767970157828,0101000020E61000001D801F5869325AC070ABA09AD1303D40
141520610951173000,Leland Country Club,Leland,MI,USA,184 N 5Th St,2024-11-08 07:19:15,,012141520863626936775,Leland,18,t,,48.60667629177162,-104.95446976726834,0101000020E61000000CDC5C08163D5AC076359891A74D4840
141520610941924000,Green Acres Golf Course,Bridgeport,MI,USA,7323 Dixie Hwy,2023-09-02 12:18:38,,012141520858919513322,18-hole course,18,t,48722,32.47673276272074,-103.41479799336712,0101000020E610000053FDE10C8CDA59C09D684494053D4040
141520610942013000,Green Briar Golf Course,Lupton,MI,USA,3379 Sage Lake Rd,2023-06-28 10:29:49,,012141520858953817157,Green Briar,18,t,48635,30.06000951166809,-124.92140114077229,0101000020E61000004D877D3CF83A5FC039108AC85C0F3E40
141520610942103000,Green Hills Golf Course,Pinconning,MI,USA,1699 M-13,2023-09-02 04:08:48,,012141520858988067752,Green Hills,18,t,48650,33.26697343994374,-107.59195345269772,0101000020E6100000D305BC90E2E55AC0C0BA882F2CA24040
141520610942198000,Green Meadows Golf Course,Monroe,MI,USA,1555 Strasburg Rd,2023-07-01 07:36:59,,0121273195944477,18-hole course,18,t,48161,26.131074453731518,-87.46309518953466,0101000020E61000001F7F015AA3DD55C0311E6C188E213A40
141520610942333000,Green Oaks Golf Course,Ypsilanti,MI,USA,1775 E Clark Rd,2023-06-17 05:28:20,,012141520859055636971,Green Oaks,18,t,48198,37.36660000820541,-68.43298071619238,0101000020E610000013F6BFF4B51B51C050FAC2BFECAE4240
141520610942418000,Green Trees Golf,Gaylord,MI,USA,262 N Townline Rd,2023-06-19 13:20:51,,012141520859087996728,Green Trees,18,t,49735,26.085814119670445,-75.81504884502426,0101000020E61000006581A1C229F452C0048505EAF7153A40
141520610942517000,Green Valley Golf Course,Sturgis,MI,USA,25379 Fawn River Rd,2023-06-17 09:54:26,,012141520859128001212,Green Valley,18,t,49091,44.39565643529056,-123.62994823202256,0101000020E61000006FAD631251E85EC03003BDDEA4324640
141520610942612000,Greenbriar Golf Club,Brooklyn,MI,USA,14820 Wellwood Rd,2023-06-17 10:47:22,,012141520859173562416,Greenbriar,18,t,49230,30.236317188381996,-72.82469210849544,0101000020E610000076D068C1C73452C0569583487F3C3E40
141520610942712000,Greenbrier Golf Club,Mayville,MI,USA,9350 N Lapeer Rd,2023-06-19 05:25:58,,012141520859214322570,Greenbrier,18,t,48423,37.89015272273324,-79.52324735649756,0101000020E610000008F87AE27CE153C0D54A4086F0F14240
141520610942812000,Greystone Golf Club,Romeo,MI,USA,67500 Mound Rd,2023-06-23 04:25:13,,012141520859247003134,Greystone,18,t,48095,46.387768243940094,-79.68712482311788,0101000020E6100000E9E364DAF9EB53C03513CB63A2314740
141520610925479000,Black Bear Golf Resort,Vanderbilt,MI,USA,1500 W Alexander Rd,2022-09-06 03:38:41,,012141520850596642181,18-hole course,18,t,49795,35.35645202548044,-88.9610823549792,0101000020E61000007ED9905F823D56C007045038A0AD4140
141520610942902000,Groesbeck Golf Course,Lansing,MI,USA,1600 Ormond St,2023-06-24 09:50:49,,012141520859279596014,Groesbeck,18,t,48906,40.660464241619735,-98.40627931528124,0101000020E6100000260BF57A009A58C094F79E178A544440
141520610943002000,Grosse Ile Golf & Country Club,Grosse Ile,MI,USA,9339 Bellevue Rd,2023-06-24 12:39:54,,012141520859312317771,Grosse Ile,18,t,48138,37.713883818234095,-101.88965152232082,0101000020E6100000174DF00CF07859C0C23A828B60DB4240
141520610943092000,Gull Lake Country Club,Richland,MI,USA,9725 W Gull Lake Dr,2023-06-27 08:33:48,,012141520859345983257,Gull Lake,18,t,49083,32.500776039534664,-107.41106795153726,0101000020E61000005212F4EF4EDA5AC0FD35E46D19404040
141520610943386000,Hadley Acres Golf Club,Hadley,MI,USA,3797 S Hadley Rd,2023-06-28 08:47:47,,012141520859595360724,Hadley Acres,18,t,48462,32.7173764535939,-121.1853997660254,0101000020E6100000F8F0FA96DD4B5EC09A8DDBFDD25B4040
141520610943521000,Hampshire Country Club,Dowagiac,MI,USA,29592 Pokagon Hwy,2024-06-09 21:04:50,,012141520859638906092,Hampshire,18,t,49047,41.12548151084013,-111.74741547753206,0101000020E61000009021BAA7D5EF5BC0D0A734C70F904440
141520610943521000,Hampshire Country Club,Dowagiac,MI,USA,29592 Pokagon Hwy,2024-06-09 21:04:50,,012141520859674996640,Dogwood,18,t,49047,49.23791206516259,-110.68085389543796,0101000020E6100000A890371C93AB5BC03C990DE7739E4840
141520610943611000,Hampton Golf Club,Rochester Hills,MI,USA,2600 Club Dr,2023-09-22 13:35:03,,01114152085977315058,Hampton,9,t,48307,40.93437876791576,-96.89185679413717,0101000020E610000036E2842E143958C0322335B999774440
141520610943706000,Hankerd Hills Golf Club,Pleasant Lake,MI,USA,10251 Resort Rd,2024-02-06 16:17:01,,033141520859739837994,Original + Original,18,t,49272,38.33422792241305,-81.59931912986812,0101000020E6100000A6A99F3E5B6654C0481606FBC72A4340
141520610943706000,Hankerd Hills Golf Club,Pleasant Lake,MI,USA,10251 Resort Rd,2024-02-06 16:17:01,,032141520859739837994,Original + Back,18,t,49272,42.65383948238379,-97.48802857584701,0101000020E6100000B03135DC3B5F58C002D61C03B1534540
141520610943706000,Hankerd Hills Golf Club,Pleasant Lake,MI,USA,10251 Resort Rd,2024-02-06 16:17:01,,031141520859739837994,Original + Front,18,t,49272,36.02088910002617,-121.64123716973735,0101000020E61000001940A0070A695EC046BA787EAC024240
141520610943706000,Hankerd Hills Golf Club,Pleasant Lake,MI,USA,10251 Resort Rd,2024-02-06 16:17:01,,023141520859739837994,Back + Original,18,t,49272,25.89914786402555,-69.3855233560055,0101000020E6100000D278276AAC5851C00C42EE8D2EE63940
141520610943706000,Hankerd Hills Golf Club,Pleasant Lake,MI,USA,10251 Resort Rd,2024-02-06 16:17:01,,022141520859739837994,Back + Back,18,t,49272,38.44700894999801,-70.26030704034315,0101000020E6100000504CDCDEA89051C060A1DA9637394340
141520610943706000,Hankerd Hills Golf Club,Pleasant Lake,MI,USA,10251 Resort Rd,2024-02-06 16:17:01,,021141520859739837994,Back + Front,18,t,49272,48.32549649048467,-79.40763154558411,0101000020E610000082469FA216DA53C016CC76DEA9294840
141520610943706000,Hankerd Hills Golf Club,Pleasant Lake,MI,USA,10251 Resort Rd,2024-02-06 16:17:01,,013141520859739837994,Front + Original,18,t,49272,28.77678668878032,-67.43811912467585,0101000020E6100000090FCC240ADC50C09447107EDBC63C40
141520610943706000,Hankerd Hills Golf Club,Pleasant Lake,MI,USA,10251 Resort Rd,2024-02-06 16:17:01,,012141520859739837994,Front + Back,18,t,49272,41.638184712071336,-93.38439921854962,0101000020E6100000D4112EFF995857C0A8936109B0D14440
141520610943706000,Hankerd Hills Golf Club,Pleasant Lake,MI,USA,10251 Resort Rd,2024-02-06 16:17:01,,011141520859739837994,Front + Front,18,t,49272,29.417249058896935,-69.09644175215698,0101000020E6100000ECDE061A2C4651C0C63F96D5D06A3D40
141520610943800000,Harbor Point Golf Club,Harbor Springs,MI,USA,Lakeshore Dr,2023-07-11 09:23:42,,012141520859836882379,Harbor Point,18,t,49740,37.78559697099758,-120.6099608064209,0101000020E6100000DADA0C9909275EC0B92209718EE44240
133787920076765,Harbor Shores Golf Club,Benton Harbor,MI,USA,201 Graham Avenue,2024-06-25 22:18:49,,012133787920070033,18-hole course,18,t,49022,26.812063957594713,-103.76659010948171,0101000020E61000004E6AF6CF0FF159C02F216C6CE3CF3A40
141520610943915000,Hartland Glen Golf Course,Hartland,MI,USA,12400 Highland Road,2024-06-12 07:42:54,,012141520859916213617,South,18,t,48353,35.65019947376634,-111.9131397592419,0101000020E6100000C3A7BEE170FA5BC0F7D981BC39D34140
141520610943915000,Hartland Glen Golf Course,Hartland,MI,USA,12400 Highland Road,2024-06-12 07:42:54,,012141520859876074979,North,18,t,48353,43.29135507060086,-113.62886776151743,0101000020E6100000784E915E3F685CC092E0791F4BA54540
141520610944020000,Hastings Country Club,Hastings,MI,USA,1550 N Broadway St,2024-10-10 15:34:18,,012141520859949850367,18-hole course,18,t,49058,33.0814426262599,-116.82421622727874,0101000020E6100000A93F6BF5BF345DC0B02444B66C8A4040
1254966205864,Hawk Hollow Golf Course,Bath Township,MI,USA,15101 Chandler Road,2024-02-07 17:51:55,,0331254106545360,19-27 + 19-27,18,t,48808,41.01115541707283,-88.85928426460453,0101000020E6100000689C6D83FE3656C022C06B8A6D814440
1254966205864,Hawk Hollow Golf Course,Bath Township,MI,USA,15101 Chandler Road,2024-02-07 17:51:55,,0321254106545360,19-27 + 10-18,18,t,48808,44.27305139271179,-79.63221047763476,0101000020E61000004F68EF2276E853C086E91859F3224640
1254966205864,Hawk Hollow Golf Course,Bath Township,MI,USA,15101 Chandler Road,2024-02-07 17:51:55,,0311254106545360,19-27 + 1-9,18,t,48808,47.564673712043536,-91.420854769345,0101000020E6100000F4ACD748EFDA56C0A7116B3A47C84740
1254966205864,Hawk Hollow Golf Course,Bath Township,MI,USA,15101 Chandler Road,2024-02-07 17:51:55,,0231254106545360,10-18 + 19-27,18,t,48808,30.259556073508165,-116.46654707379548,0101000020E6100000C0FF41E8DB1D5DC01C324F4472423E40
1254966205864,Hawk Hollow Golf Course,Bath Township,MI,USA,15101 Chandler Road,2024-02-07 17:51:55,,0221254106545360,10-18 + 10-18,18,t,48808,34.37443407003878,-77.90174951559194,0101000020E6100000AEA99943B67953C091A9A274ED2F4140
1254966205864,Hawk Hollow Golf Course,Bath Township,MI,USA,15101 Chandler Road,2024-02-07 17:51:55,,0211254106545360,10-18 + 1-9,18,t,48808,28.20488696190114,-88.07301646801402,0101000020E6100000238C434DAC0456C000BED07873343C40
1254966205864,Hawk Hollow Golf Course,Bath Township,MI,USA,15101 Chandler Road,2024-02-07 17:51:55,,0131254106545360,1-9 + 19-27,18,t,48808,49.196535376108585,-102.46099136248236,0101000020E61000006A66EAE1809D59C05C723A1228994840
1254966205864,Hawk Hollow Golf Course,Bath Township,MI,USA,15101 Chandler Road,2024-02-07 17:51:55,,0121254106545360,1-9 + 10-18,18,t,48808,47.56025453654068,-85.85633451367141,0101000020E6100000E8A9462FCE7655C05EF0AF6BB6C74740
1254966205864,Hawk Hollow Golf Course,Bath Township,MI,USA,15101 Chandler Road,2024-02-07 17:51:55,,0111254106545360,1-9 + 1-9,18,t,48808,37.88878376930714,-109.90850562112384,0101000020E610000061BDC2F4247A5BC0E431A3AAC3F14240
