club_ID,club_Name,city,state,country,Address,timestamp_Updated,distance,course_ID,course_Name,num_Holes,has_GPS
1.42E+17,The Links at Whitmore Lake,Whitmore Lake,MI,USA,1111 6 Mile Rd,4/14/2021 16:19,,1.21E+18,Whitmore Lake,18,0
1.42E+17,The Loon Golf Club ,Gaylord,MI,USA,4400 Championship Dr,3/7/2023 7:39,,1.21E+19,The Lake,18,0
1.42E+17,The Loon Golf Club ,Gaylord,MI,USA,4400 Championship Dr,3/7/2023 7:39,,1.21E+19,The Loon,18,0
1.42E+17,The Loon Golf Club ,Gaylord,MI,USA,4400 Championship Dr,3/7/2023 7:39,,1.22E+17,The Ridge ,18,0
1.42E+17,The Lynx of Allegan,Otsego,MI,USA,900 Lincoln Rd,4/14/2021 16:19,,1.21E+19,The Lynx of Allegan,18,0
1.42E+17,The Mackinaw Club,Carp Lake,MI,USA,8700 Mackinaw Club Dr,4/14/2021 16:19,,1.21E+19,The Mackinaw,18,0
1.42E+17,The Majestic at Lake Walden,Hartland,MI,USA,9600 Crouse Road,12/2/2024 21:42,,1.11E+19,1-9 + 1-9,18,0
1.42E+17,The Majestic at Lake Walden,Hartland,MI,USA,9600 Crouse Road,12/2/2024 21:42,,1.21E+19,1-9 + 10-18,18,0
1.42E+17,The Majestic at Lake Walden,Hartland,MI,USA,9600 Crouse Road,12/2/2024 21:42,,1.31E+19,1-9 + 19-27,18,0
1.42E+17,The Majestic at Lake Walden,Hartland,MI,USA,9600 Crouse Road,12/2/2024 21:42,,2.11E+19,10-18 + 1-9,18,0
1.42E+17,The Majestic at Lake Walden,Hartland,MI,USA,9600 Crouse Road,12/2/2024 21:42,,2.21E+19,10-18 + 10-18,18,0
1.42E+17,The Majestic at Lake Walden,Hartland,MI,USA,9600 Crouse Road,12/2/2024 21:42,,2.31E+19,10-18 + 19-27,18,0
1.42E+17,The Majestic at Lake Walden,Hartland,MI,USA,9600 Crouse Road,12/2/2024 21:42,,3.11E+19,19-27 + 1-9,18,0
1.42E+17,The Majestic at Lake Walden,Hartland,MI,USA,9600 Crouse Road,12/2/2024 21:42,,3.21E+19,19-27 + 10-18,18,0
1.42E+17,The Majestic at Lake Walden,Hartland,MI,USA,9600 Crouse Road,12/2/2024 21:42,,3.31E+19,19-27 + 19-27,18,0
1.42E+17,The Meadows at Grand Valley State,Allendale,MI,USA,4645 W Campus Dr,9/19/2023 19:49,,1.21E+18,18-hole course,18,0
1.42E+17,The Medalist Golf Club,Marshall,MI,USA,15701 N Dr N,4/14/2021 16:19,,1.21E+19,The Medalist,18,0
1.42E+17,The Moors Golf Club,Portage,MI,USA,7877 Moors Bridge Rd,4/14/2021 16:19,,1.21E+19,The Moors,18,0
1.42E+17,The Natural at Beaver Creek Resort,Gaylord,MI,USA,5004 W Otsego Lake Dr,4/14/2021 16:19,,1.21E+19,The Natural at Beaver Creek,18,0
1.42E+17,The Nightmare Golf Course,West Branch,MI,USA,5745 Old 76 Hwy,4/14/2021 16:19,,1.21E+19,The Nightmare,18,0
1.42E+17,The Orchards Golf Club,Washington,MI,USA,62900 Campground Rd,4/14/2021 16:19,,1.21E+14,18-hole course,18,0
1.42E+17,The Pines at Lake Isabella,"Lake Isabella, Michigan",MI,USA,1022 Clubhouse Dr,4/14/2021 16:20,,1.21E+19,The Pines,18,0
1.42E+17,The Pines Golf Course,Wyoming,MI,USA,5050 Byron Center Ave Sw,4/14/2021 16:19,,1.21E+14,18-hole course,18,0
1.42E+17,The Pines Golf Course,Wyoming,MI,USA,5050 Byron Center Ave Sw,4/14/2021 16:19,,1.21E+19,The Pines,18,0
1.42E+17,The Pohlcat,Mt. Pleasant,MI,USA,5665 Pickard Rd,4/14/2021 16:19,,1.21E+19,The Pohlcat,18,0
1.42E+17,The Quest at Houghton Lake,Houghton Lake,MI,USA,116 Quest View Dr,4/14/2021 16:19,,1.21E+19,The Quest at Houghton Lake,18,0
1.42E+17,The Ravines,Saugatuck,MI,USA,3520 Palmer Dr,4/14/2021 16:19,,1.21E+19,The Ravines,18,0
1.42E+17,The Rock at Woodmoor,Drummond Island,MI,USA,26 Maxton Rd,4/14/2021 16:19,,1.21E+19,The Rock at Woodmoor,18,0
1.42E+17,The Rose Golf Course,Leroy,MI,USA,61264 18 Mile Rd,4/14/2021 16:19,,1.21E+18,The Rose,18,0
1.42E+17,The Sawmill Golf Club,Saginaw,MI,USA,19 Sawmill Creek,4/14/2021 16:19,,1.21E+19,The Sawmill,18,1
1.42E+17,The Tamaracks Golf Course,Harrison,MI,USA,8900 N Clare Ave,4/14/2021 16:19,,1.21E+18,The Tamaracks,18,0
1.42E+17,The Timbers Golf Club,Vassar,MI,USA,7300 Bray Rd,4/14/2021 16:19,,1.21E+19,The Timbers,18,1
1.42E+17,The Woodlands of Van Buren,Wayne,MI,USA,39670 Ecorse Rd,4/14/2021 16:19,,1.21E+19,Woodlands,18,0
1.42E+17,The Wyndgate,Rochester Hills,MI,USA,1975 W Gunn Rd,4/14/2021 16:19,,1.21E+18,The Wyndgate,18,0
1.42E+17,Thornapple Creek Golf Club,Kalamazoo,MI,USA,6415 W F Ave,4/14/2021 16:19,,1.21E+17,Thornapple Creek,18,1
1.42E+17,Thorne Brothers at Lilac Golf Course,Newport,MI,USA,9090 Armstrong Road,12/1/2024 12:45,,1.21E+19,Lilac,18,0
1.42E+17,Thorne Hills Golf Course,Carleton,MI,USA,12915 Sumpter Rd,4/14/2021 16:19,,1.21E+19,Thorne Hills,18,0
1.42E+17,Thoroughbred Golf Club at Double JJ Resort,Rothbury,MI,USA,6886 Water Rd,4/14/2021 16:19,,1.21E+17,18-hole course,18,0
1.42E+17,Thoroughbred Golf Club at Double JJ Resort,Rothbury,MI,USA,6886 Water Rd,4/14/2021 16:19,,1.21E+19,Thoroughbred at Double JJ,18,0
1.42E+17,Thousand Oaks Golf Club,Grand Rapids,MI,USA,4100 Thousand Oaks Dr,4/14/2021 16:19,,1.21E+19,Thousand Oaks,18,0
1.56E+15,Three Fires Golf Club,Holland,MI,USA,6045 136Th Avenue,9/21/2023 9:50,,1.22E+17,Blue Red Course,18,0
1.56E+15,Three Fires Golf Club,Holland,MI,USA,6045 136Th Avenue,9/21/2023 9:50,,1.22E+17,Blue White,18,0
1.56E+15,Three Fires Golf Club,Holland,MI,USA,6045 136Th Avenue,9/21/2023 9:50,,1.22E+17,Red White,18,0
1.42E+17,Thunder Bay Golf Resort,Hillman,MI,USA,27800 M 32 E,4/14/2021 16:19,,1.21E+18,Thunder Bay,18,0
1.42E+17,Timber Ridge Golf Club,East Lansing,MI,USA,16339 Park Lake Rd,4/14/2021 16:19,,1.21E+19,Timber Ridge,18,1
1.42E+17,Timber Trace Golf Club,Pinckney,MI,USA,One Champion Circle,4/14/2021 16:19,,1.21E+14,18-hole course,18,0
1.42E+17,Timber Trace Golf Club,Pinckney,MI,USA,One Champion Circle,4/14/2021 16:19,,1.21E+19,Timber Trace,18,0
1.42E+17,Timber Wolf Golf Club,Kalkaska,MI,USA,5646 M-72 Se,4/14/2021 16:19,,1.21E+19,Timber Wolf,18,0
1.42E+17,TimberStone Golf Course,Iron Mountain,MI,USA,1 Timberstone Dr,4/14/2021 16:19,,1.21E+19,TimberStone,18,1
1.15E+12,Timberwood Golf Club,Ray,MI,USA,23700 31 Mile Road,9/20/2023 22:19,,1.21E+14,18-hole course,18,0
1.42E+17,Tomac Woods Golf Course,Albion,MI,USA,14827 26 1/2 Mile Rd,4/14/2021 16:19,,1.21E+19,Tomac Woods,18,0
1.42E+17,TPC of Michigan,Dearborn,MI,USA,1 Nicklaus Dr,4/14/2021 16:19,,1.21E+19,TPC of Michigan,18,0
1.42E+17,Traverse City Golf & Country Club,Traverse City,MI,USA,1725 S Union St,4/14/2021 16:19,,1.21E+19,Traverse City,18,0
1.42E+17,Travis Pointe Country Club,Ann Arbor,MI,USA,2829 Travis Pointe Rd,4/14/2021 16:19,,1.21E+19,Travis Pointe,18,0
1.42E+17,Treetops Resort ,Gaylord,MI,USA,3962 Wilkinson Rd,4/14/2021 16:20,,1.21E+19,Fazio Premier ,18,1
1.42E+17,Treetops Resort ,Gaylord,MI,USA,3962 Wilkinson Rd,4/14/2021 16:20,,1.21E+19,Jones Masterpiece ,18,0
1.42E+17,Treetops Resort ,Gaylord,MI,USA,3962 Wilkinson Rd,4/14/2021 16:20,,1.21E+19,Smith Signature ,18,0
1.42E+17,Treetops Resort ,Gaylord,MI,USA,3962 Wilkinson Rd,4/14/2021 16:20,,1.21E+19,The Tradition ,18,1
1.42E+17,Treetops Resort ,Gaylord,MI,USA,3962 Wilkinson Rd,4/14/2021 16:20,,1.11E+19,Threetops Par 3,9,0
1.42E+17,Treetops Resort ,Gaylord,MI,USA,3962 Wilkinson Rd,4/14/2021 16:20,,1.21E+17,tradition,18,0
1.72E+15,True North Golf Club,Harbor Springs,MI,USA,2500 True North Dr.,7/8/2024 14:35,,1.22E+17,18-hole course,18,0
1.42E+17,Tullymore Golf Club at St Ives Resort,Stanwood,MI,USA,11969 Tullymore Dr,8/20/2022 21:44,,1.21E+17,St Ives,18,0
1.42E+17,Tullymore Golf Club at St Ives Resort,Stanwood,MI,USA,11969 Tullymore Dr,8/20/2022 21:44,,1.21E+14,TULLYMORE,18,1
1.42E+17,Tullymore Golf Club at St Ives Resort,Stanwood,MI,USA,11969 Tullymore Dr,8/20/2022 21:44,,1.21E+19,Tullymore at St Ives,18,0
1.42E+17,Turtle Creek Golf Club,Burlington,MI,USA,9044 R Dr S,5/29/2023 22:11,,1.22E+17,18-hole course,18,0
1.42E+17,Turtle Creek Golf Club,Burlington,MI,USA,9044 R Dr S,5/29/2023 22:11,,1.21E+19,Regulation,18,0
1.42E+17,Twin Beach Country Club,West Bloomfield,MI,USA,7625 Glascott Rd,2/16/2023 7:09,,1.21E+14,18-hole course,18,0
1.42E+17,Twin Beach Country Club,West Bloomfield,MI,USA,7625 Glascott Rd,2/16/2023 7:09,,1.21E+19,Twin Beach,18,0
1.42E+17,Twin Birch Golf Club,Kalkaska,MI,USA,1030 Hwy 612,4/14/2021 16:19,,1.21E+19,Twin Birch,18,0
1.42E+17,Twin Bridges Golf Course,Merrill,MI,USA,3260 S Fenmore Rd,4/14/2021 16:19,,1.21E+18,Twin Bridges,18,0
1.42E+17,Twin Brooks Golf Course,Chesaning,MI,USA,1005 N Mckeighan Rd,4/14/2021 16:19,,1.21E+19,Twin Brooks,18,0
1.42E+17,Twin Lakes Golf Club,Oakland,MI,USA,455 Twin Lakes Dr,4/14/2021 16:19,,1.21E+19,Estates/Woods,18,0
1.42E+17,Twin Lakes Golf Club,Oakland,MI,USA,455 Twin Lakes Dr,4/14/2021 16:19,,1.21E+19,Links/Estates,18,0
1.42E+17,Twin Lakes Golf Club,Oakland,MI,USA,455 Twin Lakes Dr,4/14/2021 16:19,,1.21E+19,Woods/Links,18,0
1.42E+17,Twin Oaks Golf Club,Freeland,MI,USA,6710 W Freeland Rd,4/14/2021 16:20,,1.11E+19,East Nine,9,0
1.42E+17,Twin Oaks Golf Club,Freeland,MI,USA,6710 W Freeland Rd,4/14/2021 16:20,,1.21E+19,Front/Back,18,0
1.42E+17,Twin Oaks Golf Course,St. Johns,MI,USA,6345 N Us Hwy 27,4/14/2021 16:19,,1.11E+19,Twin Oaks,9,0
1.42E+17,Tyler Creek Golf Club,Alto,MI,USA,13495 92Nd St Se,4/14/2021 16:19,,1.21E+19,Tyler Creek,18,0
1.42E+17,Tyrone Hills Golf Course,Fenton,MI,USA,8449 Us Hwy 23,4/14/2021 16:19,,1.21E+19,Tyrone Hills,18,0
1.42E+17,Ubly Heights Golf and Country Club,Ubly,MI,USA,2409 E Atwater Rd,4/14/2021 16:19,,1.21E+19,Ubly Heights,18,0
1.42E+17,University of Michigan Golf Club,Ann Arbor,MI,USA,500 E Stadium Blvd,4/8/2024 21:19,,1.21E+14,18-hole course,18,1
1.42E+17,Vassar Golf & Country Club,Vassar,MI,USA,3509 S Kirk Rd,4/14/2021 16:19,,1.21E+19,Vassar,18,1
1.42E+17,Verona Hills Golf Course,Bad Axe,MI,USA,3175 Sand Beach Rd,4/14/2021 16:19,,1.21E+19,Verona Hills,18,0
1.42E+17,Vienna Greens Golf Club,Clio,MI,USA,1184 E Tobias Rd,4/14/2021 16:19,,1.21E+18,Vienna Greens,18,1
1.56E+15,Waabooz Run Golf Course,Mount Pleasant,MI,USA,5665 East Pickard Street,9/20/2023 23:04,,1.22E+17,Waabooz Run,18,0
1.42E+17,Wabeek Country Club,Bloomfield Hills,MI,USA,4000 Clubgate Dr,4/14/2021 16:19,,1.21E+19,Wabeek,18,0
1.42E+17,Wallinwood Springs Golf Club,Jenison,MI,USA,8152 Weather Wax Dr,4/14/2021 16:19,,1.21E+19,Wallinwood Springs,18,0
1.42E+17,Walloon Lake Country Club,Petoskey,MI,USA,5995 Country Club Rd,4/14/2021 16:19,,1.21E+18,Walloon Lake,18,0
1.42E+17,Walnut Creek Country Club,South Lyon,MI,USA,25501 Johns Rd,4/14/2021 16:19,,1.21E+19,North/South,18,0
1.42E+17,Walnut Creek Country Club,South Lyon,MI,USA,25501 Johns Rd,4/14/2021 16:19,,1.21E+19,South/West,18,0
1.42E+17,Walnut Creek Country Club,South Lyon,MI,USA,25501 Johns Rd,4/14/2021 16:19,,1.21E+19,West/North,18,0
1.42E+17,Walnut Hills Country Club,East Lansing,MI,USA,2874 Lake Lansing Rd,4/14/2021 16:19,,1.21E+19,Walnut Hills,18,0
1.59E+14,Warfield Greens Golf Club,Fraser,MI,USA,34255 Utica Road,9/20/2023 23:08,,1.12E+16,9 Hole,9,0
1.42E+17,Warren Valley Golf Club,Dearborn,MI,USA,26116 W Warren St,4/14/2021 16:19,,1.21E+19,East,18,0
1.42E+17,Warren Valley Golf Club,Dearborn,MI,USA,26116 W Warren St,4/14/2021 16:19,,1.21E+19,West,18,0
1.42E+17,Warwick Hills Golf & Country Club,Grand Blanc,MI,USA,G-9057 S Saginaw Rd,4/14/2021 16:19,,1.21E+19,Warwick Hills,18,0
1.42E+17,Washakie Golf & RV Resort,North Branch,MI,USA,3461 Burnside Rd,4/14/2021 16:19,,1.21E+19,Washakie,18,0
1.42E+17,Washtenaw Golf Club,Ypsilanti,MI,USA,2955 Packard Rd,4/14/2021 16:20,,1.21E+19,Washtenaw,18,1
1.42E+17,Waterloo Golf Course,Grass Lake,MI,USA,11800 Trist Rd,4/14/2021 16:19,,1.21E+19,Waterloo,18,0
1.42E+17,Watermark Country Club,Grand Rapids,MI,USA,1600 Galbraith Ave Se,4/14/2021 16:19,,1.21E+19,Watermark,18,0
1.42E+17,Wawashkamo Golf Club,Mackinac Island,MI,USA,British Landing Rd,4/14/2021 16:19,,1.21E+19,Wawashkamo,18,0
1.42E+17,Wequetonsing Golf Club,Harbor Springs,MI,USA,5543 M-119,4/14/2021 16:19,,1.21E+19,Wequetonsing,18,0
1.42E+17,Wesburn Golf & Country Club,South Rockwood,MI,USA,5617 S Huron River Dr,3/1/2023 9:31,,1.21E+19,Wesburn,18,0
1.59E+14,West Branch Country Club,West Branch,MI,USA,1905 Fairview Road,9/21/2023 9:48,,1.22E+16,18-hole course,18,0
1.31E+12,West Shore Golf & Country Club,Grosse Ile Township,MI,USA,22843 West River Road,9/21/2023 9:52,,1.21E+14,West Shore C.C.,18,0
1.42E+17,Western Country Club,Redford,MI,USA,14600 Kinloch Rd,4/14/2021 16:20,,1.21E+19,Western,18,1
1.12E+12,Western Greens Golf Course,Marne,MI,USA,2475 Johnson Street,10/11/2023 18:07,,1.21E+14,18-hole course,18,0
1.42E+17,Westland Municipal Golf Club,Westland,MI,USA,500 S Merriman Rd,4/14/2021 16:19,,1.11E+19,Westland Municipal,9,0
1.42E+17,Westwynd Golf ,Rochester Hills,MI,USA,4161 N Adams Rd,4/14/2021 16:19,,1.21E+19,Westwynd,18,0
1.42E+17,Wheatfield Valley Golf Club,Williamston,MI,USA,1600 Linn Rd,4/14/2021 16:19,,1.21E+19,Wheatfield Valley,18,0
1.66E+15,Whiffletree Hill Golf Course,Concord,MI,USA,15730 Homer Road,9/21/2023 12:36,,1.22E+17,18-hole course,18,0
1.42E+17,Whispering Pines Golf Club,Pinckney,MI,USA,2500 Whispering Pines Dr,4/14/2021 16:18,,1.21E+14,18-hole course,18,0
1.19E+12,Whispering Willows,Livonia,MI,USA,20500 Newburgh Rd,12/1/2024 10:47,,1.21E+14,18-hole course,18,1
1.42E+17,White Deer Country Club,Prudenville,MI,USA,1309 Bright Angel Drive,5/25/2024 7:57,,1.21E+19,18-hole course,18,1
1.31E+12,White Lake Golf Club,Whitehall,MI,USA,6777 South Shore Drive,4/14/2021 16:19,,1.21E+14,18-hole course,18,1
1.43E+15,White Lake Oaks Golf Course and Event Center,White Lake charter Township,MI,USA,991 North Williams Lake Road,8/22/2024 19:51,,1.21E+16,White Lake Oaks,18,1
1.52E+14,White oaks golf course,Goodells,MI,USA,8480 Sparling Rd,4/14/2021 16:20,,1.12E+16,White oaks golf course ,9,0
1.42E+17,Whitefish Lake Golf Club,Pierson,MI,USA,2241 Bass Lake Rd,8/22/2024 19:40,,1.21E+19,Whitefish Lake,18,1
1.65E+15,Whiteford Valley Golf Club,Ottawa Lake,MI,USA,7980 Beck Road,8/22/2024 19:38,,1.12E+17,East 9,9,1
1.65E+15,Whiteford Valley Golf Club,Ottawa Lake,MI,USA,7980 Beck Road,8/22/2024 19:38,,1.22E+17,North,18,0
1.65E+15,whiteford valley north golf club ottawa lake mich,ottawa lake,MI,USA,7980 Beck Rd.,8/22/2024 19:38,,1.22E+17,18-hole course,18,1
1.65E+15,whiteford valley north golf club ottawa lake mich,ottawa lake,MI,USA,7980 Beck Rd.,8/22/2024 19:38,,1.22E+17,18-hole course,18,0
1.65E+15,whiteford valley north golf club ottawa lake mich,ottawa lake,MI,USA,7980 Beck Rd.,8/22/2024 19:38,,1.22E+17,Whiteford valley north ,18,1
1.41E+15,Whittaker Woods Golf Club,New Buffalo,MI,USA,12578 Wilson Roaf,4/14/2021 16:19,,1.21E+17,18-hole course,18,1
1.72E+15,Wicker Hills Golf Course,Hale,MI,USA,7287 Wickert Rd,8/22/2024 19:27,,1.22E+17,18-hole course,18,1
1.34E+15,Wild Bluff Golf Course,Brimley,MI,USA,11386 West Lakeshore Drive,8/22/2024 19:23,,1.21E+17,18-hole course,18,1
1.42E+17,Wildwood Lakes Golf Course,Wolverine,MI,USA,3914 Second Rd,4/14/2021 16:19,,1.11E+19,Wildwood Lakes,9,0
1.42E+17,Willow Brook Golf Club,Byron,MI,USA,311 W Maple Rd,8/22/2024 18:54,,1.21E+19,Willow Brook,18,1
1.33E+15,Willow Metropark,new boston,mi,USA,22900 Huron River Drive,7/17/2023 1:15,,1.21E+14,18-hole course,18,0
1.22E+12,Willow Ridge Golf Course,Port huron,Mi,USA,3311 N River Rd,4/14/2021 16:19,,1.11E+14,9-hole course,9,1
1.56E+15,Willow Springs ,Vassar,MI,USA,7335 Oak Rd,4/14/2021 16:20,,1.22E+17,Willow Springs Golf & Country,18,1
1.51E+15,Willow Wood Golf Club,Portland,MI,USA,12227 Sandborn Rd,8/22/2024 17:53,,1.22E+17,18-hole course,18,1
1.42E+17,Winding Brook Golf Club,Shepherd,MI,USA,8240 S Genuine Rd,4/14/2021 16:19,,1.21E+19,Winding Brook,18,0
1.42E+17,Winding Creek Golf Club,Holland,MI,USA,4514 E Ottogan St,8/20/2024 20:34,,1.21E+19,Blue/Gold,18,0
1.42E+17,Winding Creek Golf Club,Holland,MI,USA,4514 E Ottogan St,8/20/2024 20:34,,1.21E+19,Gold/White,18,0
1.42E+17,Winding Creek Golf Club,Holland,MI,USA,4514 E Ottogan St,8/20/2024 20:34,,1.21E+19,White/Blue,18,1
1.42E+17,Wolcott Mill Golf Course,Ray,MI,USA,21690 27 Mile Road,12/27/2024 10:34,,1.21E+19,Wolcott Mill Metropark,18,1
1.34E+15,wolf creek golf club,Adrian,MI,USA,6363 Burton Road,4/14/2021 16:19,,1.21E+14,wolf creek golf course,18,1
1.68E+14,Woodland Hills Golf Club,Sandusky,MI,USA,320 North Gates Road,9/21/2023 13:32,,1.22E+17,Woodland Hills,18,0
1.69E+15,Woodside Golf Course,Lansing,MI,USA,14400 Wood Road,8/14/2024 20:08,,1.12E+17,9-hole course,9,1
1.47E+15,Woody's Run Golf Course,Escanaba,MI,USA,4004 18Th Rd,4/14/2021 16:19,,1.11E+17,9-hole course,9,1
1.42E+17,Wuskowhan Players Club,West Olive,MI,USA,16111 Blair Street,8/14/2024 19:49,,1.21E+14,18-hole course,18,1
1.42E+17,Wyandotte Hills Golf Club,Toivola,MI,USA,5755 Poyhonen Rd,4/14/2021 16:19,,1.11E+19,Wyandotte Hills,9,0
1.42E+17,Wyandotte Shores Golf Club,Wyandotte,MI,USA,3625 Biddle Ave,8/14/2024 19:48,,1.11E+19,Wyandotte Shores,9,1
1.46E+15,Yankee Springs Golf Course,Wayland,MI,USA,12300 Bowens Mill Road,8/18/2024 10:50,,1.11E+17,Red + Red,18,1
1.46E+15,Yankee Springs Golf Course,Wayland,MI,USA,12300 Bowens Mill Road,8/18/2024 10:50,,1.21E+17,Red + Gold,18,1
1.46E+15,Yankee Springs Golf Course,Wayland,MI,USA,12300 Bowens Mill Road,8/18/2024 10:50,,1.31E+17,Red + White,18,1
1.46E+15,Yankee Springs Golf Course,Wayland,MI,USA,12300 Bowens Mill Road,8/18/2024 10:50,,2.11E+17,Gold + Red,18,1
1.46E+15,Yankee Springs Golf Course,Wayland,MI,USA,12300 Bowens Mill Road,8/18/2024 10:50,,2.21E+17,Gold + Gold,18,1
1.46E+15,Yankee Springs Golf Course,Wayland,MI,USA,12300 Bowens Mill Road,8/18/2024 10:50,,2.31E+17,Gold + White,18,1
1.46E+15,Yankee Springs Golf Course,Wayland,MI,USA,12300 Bowens Mill Road,8/18/2024 10:50,,3.11E+17,White + Red,18,1
1.46E+15,Yankee Springs Golf Course,Wayland,MI,USA,12300 Bowens Mill Road,8/18/2024 10:50,,3.21E+17,White + Gold,18,1
1.46E+15,Yankee Springs Golf Course,Wayland,MI,USA,12300 Bowens Mill Road,8/18/2024 10:50,,3.31E+17,White + White,18,1
1.42E+17,Yarrow Golf & Conference Resort,Augusta,MI,USA,10499 N 48Th St,4/14/2021 16:19,,1.21E+19,Yarrow,18,0
1.59E+15,Ye Nyne Olde Holles,East Jordan,MI,USA,6386 Ferry Rd.,4/14/2021 16:20,,1.22E+17,18-hole course,18,1
