club_ID,club_Name,address,city,state,country,zip_code,timestampUpdated,course_ID,course_Name,num_Holes,has_GPS
1.42E+17,Grand View Golf Course,5464 68th Ave,New Era,MI,USA,49446,1693371407,1.21E+19,Grand View,18,1
1.42E+17,Oak Ridge Golf Club,35035 26 Mile Rd,New Haven,MI,USA,48048,1710400815,1.21E+19,Marsh Oaks,18,1
1.42E+17,Oak Ridge Golf Club,35035 26 Mile Rd,New Haven,MI,USA,48048,1709016746,1.21E+19,Old Oaks,18,0
1.42E+17,Coyote Golf Club,28700 Milford Rd,New Hudson,MI,USA,48165,1677312864,1.21E+19,Coyote,18,1
1.42E+17,Newberry Country Club,M123 & M28 S,Newberry,MI,USA,49728,1706252610,1.21E+19,Newberry,18,1
1.42E+17,Thorne Brothers at Lilac Golf Course,9090 Armstrong Road,Newport,MI,USA,48166,1618417179,1.21E+19,Lilac,18,0
1.58E+15,Signal Point Club,1475 West River Road,Niles,MI,USA,49120,1618417209,1.22E+17,Signal Point by Blackthorn ,18,0
1.42E+17,Washakie Golf & RV Resort,3461 Burnside Rd,North Branch,MI,USA,48461,1618417180,1.21E+19,Washakie,18,0
1.42E+17,Downing Farms Golf Course,8145 W 7 Mile Rd,Northville,MI,USA,48167,1687930266,1.21E+19,Downing Farms,18,1
1.42E+17,Meadowbrook Country Club,40941 W 8 Mile Rd,Northville,MI,USA,48167,1726642342,1.21E+19,Meadowbrook,18,1
1.42E+17,Northville Hills Golf Club,15565 Bay Hill Dr,Northville,MI,USA,48168,1720026297,1.21E+19,Northville Hills,18,1
1.42E+17,Salem Hills Golf Club,8810 W 6 Mile Rd,Northville,MI,USA,48168,1618417139,1.21E+14,18-hole course,18,0
1.42E+17,Salem Hills Golf Club,8810 W 6 Mile Rd,Northville,MI,USA,48168,1618417179,1.21E+19,Salem Hills,18,0
1.42E+17,Oak Crest Golf Club,N1475 US Hwy 8,Norway,MI,USA,49870,1708409656,1.21E+18,Oak Crest,18,1
1.31E+12,Links of Novi,50395 West 10 Mile Road,Novi,MI,USA,48374,1733058718,1.12E+17,East + East,18,0
1.31E+12,Links of Novi,50395 West 10 Mile Road,Novi,MI,USA,48374,1733058718,1.22E+17,East + South,18,0
1.31E+12,Links of Novi,50395 West 10 Mile Road,Novi,MI,USA,48374,1733058718,1.32E+17,East + West,18,0
1.31E+12,Links of Novi,50395 West 10 Mile Road,Novi,MI,USA,48374,1733058718,2.12E+17,South + East,18,0
1.31E+12,Links of Novi,50395 West 10 Mile Road,Novi,MI,USA,48374,1733058718,2.22E+17,South + South,18,0
1.31E+12,Links of Novi,50395 West 10 Mile Road,Novi,MI,USA,48374,1733058718,2.32E+17,South + West,18,0
1.31E+12,Links of Novi,50395 West 10 Mile Road,Novi,MI,USA,48374,1733058718,3.12E+17,West + East,18,0
1.31E+12,Links of Novi,50395 West 10 Mile Road,Novi,MI,USA,48374,1733058718,3.22E+17,West + South,18,0
1.31E+12,Links of Novi,50395 West 10 Mile Road,Novi,MI,USA,48374,1733058718,3.32E+17,West + West,18,0
1.42E+17,The Links at Novi,50395 W 10 Mile Rd,Novi,MI,USA,48374,1618417179,1.21E+18,East/South,18,0
1.42E+17,The Links at Novi,50395 W 10 Mile Rd,Novi,MI,USA,48374,1618417179,1.21E+19,South/West,18,0
1.42E+17,The Links at Novi,50395 W 10 Mile Rd,Novi,MI,USA,48374,1618417179,1.21E+19,West/East,18,0
1.42E+17,Terra Verde Golf Course,11741 W Leonard Rd,Nunica,MI,USA,49448,1618417179,1.21E+19,Terra Verde,18,0
1.42E+17,Beaver Creek Golf Links,850 Stoney Creek Rd,Oakland,MI,USA,48363,1660634142,1.21E+19,Myth,18,1
1.42E+17,Twin Lakes Golf Club,455 Twin Lakes Dr,Oakland,MI,USA,48363,1618417180,1.21E+19,Woods/Links,18,0
1.42E+17,Twin Lakes Golf Club,455 Twin Lakes Dr,Oakland,MI,USA,48363,1618417180,1.21E+19,Links/Estates,18,0
1.42E+17,Twin Lakes Golf Club,455 Twin Lakes Dr,Oakland,MI,USA,48363,1618417180,1.21E+19,Estates/Woods,18,0
1.41E+15,Myth Public Golf Course & Banquets,850 Stoney Creek Road,Oakland charter Township,MI,USA,48363,1618417154,1.21E+17,Myth Golf Course,18,1
1.46E+15,Black Lake Golf Club,2800 Maxon Road,Onaway,MI,USA,49765,1662527692,1.21E+17,Black Lake,18,1
1.42E+17,Stoney Links Golf Club,19011 E M-68 Hwy,Onaway,MI,USA,49765,1618417179,1.21E+19,Stoney,18,0
1.42E+17,Heathlands Golf Course,6444 Farr Rd,Onekama,MI,USA,49675,1715871826,1.21E+19,Heathlands,18,1
1.42E+17,Orchard Lake Country Club,5000 W Shore Dr,Orchard Lake,MI,USA,48632,1726851697,1.21E+18,Orchard Lake,18,1
1.42E+17,Pine Lake Country Club,3300 Pine Lake Rd,Orchard Lake,MI,USA,49677,1726114750,1.21E+19,Pine Lake,18,1
1.42E+17,Lakewood Shores Golf Club ,7751 Cedar Lake Rd,Oscoda,MI,USA,48750,1702573784,1.21E+19,The Gailes,18,1
1.42E+17,Lakewood Shores Golf Club ,7751 Cedar Lake Rd,Oscoda,MI,USA,48750,1702571944,1.21E+19,Serradella,18,1
1.42E+17,Lakewood Shores Golf Club ,7751 Cedar Lake Rd,Oscoda,MI,USA,48750,1716870240,1.21E+19,Blackshire ,18,1
1.42E+17,Lakewood Shores Golf Club ,7751 Cedar Lake Rd,Oscoda,MI,USA,48750,1725547369,1.21E+19,Wee Par 3 ,18,1
1.15E+12,LYNX GC,900 Lincoln Road,Otsego,MI,USA,49078,1722009219,1.21E+14,18-hole course,18,1
1.42E+17,Prairiewood Golf Course,315 Prairiewood Dr,Otsego,MI,USA,49078,1618417140,1.21E+14,Prairiewood Golf Course,18,0
1.42E+17,Prairiewood Golf Course,315 Prairiewood Dr,Otsego,MI,USA,49078,1618417179,1.21E+19,Prairiewood,18,0
1.42E+17,The Lynx of Allegan,900 Lincoln Rd,Otsego,MI,USA,49078,1618417180,1.21E+19,The Lynx of Allegan,18,0
1.42E+17,Cherrywood Golf Club,7910 Whiteford Center Rd,Ottawa Lake,MI,USA,49267,1677038176,1.11E+19,Cherrywood,9,1
1.42E+17,Crooked Creek Golf Course,5123 St Anthony Rd,Ottawa Lake,MI,USA,49267,1679391256,1.21E+19,Crooked Creek,18,1
1.42E+17,The Legacy Golf Club,7677 US 223,Ottawa Lake,MI,USA,49267,1618417179,1.21E+19,The Legacy,18,1
1.65E+15,Whiteford Valley Golf Club,7980 Beck Road,Ottawa Lake,MI,USA,49267,1677743631,1.22E+17,North,18,0
1.65E+15,Whiteford Valley Golf Club,7980 Beck Road,Ottawa Lake,MI,USA,49267,1724355530,1.12E+17,East 9,9,1
1.65E+15,whiteford valley north golf club ottawa lake mich,7980 beck rd.,ottawa lake,MI,USA,49267,1653754333,1.22E+17,18-hole course,18,0
1.65E+15,whiteford valley north golf club ottawa lake mich,7980 beck rd.,ottawa lake,MI,USA,49267,1658060734,1.22E+17,18-hole course,18,1
1.65E+15,whiteford valley north golf club ottawa lake mich,7980 beck rd.,ottawa lake,MI,USA,49267,1724355495,1.22E+17,Whiteford valley north ,18,1
1.42E+17,Owosso Country Club,42000 N Chipman Rd,Owosso,MI,USA,48867,1728404331,1.21E+19,Owosso,18,1
1.42E+17,Copper Hills Golf Club,2125 Lakeville Rd,Oxford,MI,USA,48370,1681579485,1.11E+17,Hills + Hills,18,1
1.42E+17,Copper Hills Golf Club,2125 Lakeville Rd,Oxford,MI,USA,48370,1681579485,1.21E+17,Hills + Marsh,18,1
1.42E+17,Copper Hills Golf Club,2125 Lakeville Rd,Oxford,MI,USA,48370,1681579485,1.31E+17,Hills + Jungle,18,1
1.42E+17,Copper Hills Golf Club,2125 Lakeville Rd,Oxford,MI,USA,48370,1681579485,2.11E+17,Marsh + Hills,18,1
1.42E+17,Copper Hills Golf Club,2125 Lakeville Rd,Oxford,MI,USA,48370,1681579485,2.21E+17,Marsh + Marsh,18,1
1.42E+17,Copper Hills Golf Club,2125 Lakeville Rd,Oxford,MI,USA,48370,1681579485,2.31E+17,Marsh + Jungle,18,1
1.42E+17,Copper Hills Golf Club,2125 Lakeville Rd,Oxford,MI,USA,48370,1681579485,3.11E+17,Jungle + Hills,18,1
1.42E+17,Copper Hills Golf Club,2125 Lakeville Rd,Oxford,MI,USA,48370,1681579485,3.21E+17,Jungle + Marsh,18,1
1.42E+17,Copper Hills Golf Club,2125 Lakeville Rd,Oxford,MI,USA,48370,1681579485,3.31E+17,Jungle + Jungle,18,1
1.42E+17,Mulberry Hills Golf Course,3530 Noble Rd,Oxford,MI,USA,48370,1618417179,1.21E+19,Mulberry Hills,18,0
1.42E+17,Boulder Pointe Golf Club,1 Champions Circle,Oxford,MI,USA,48371,1668063474,1.11E+19,Peaks + Peaks,18,0
1.42E+17,Boulder Pointe Golf Club,1 Champions Circle,Oxford,MI,USA,48371,1668063474,1.21E+19,Peaks + Dunes,18,0
1.42E+17,Boulder Pointe Golf Club,1 Champions Circle,Oxford,MI,USA,48371,1668063474,1.31E+19,Peaks + Bluffs,18,0
1.42E+17,Boulder Pointe Golf Club,1 Champions Circle,Oxford,MI,USA,48371,1668063474,2.11E+19,Dunes + Peaks,18,0
1.42E+17,Boulder Pointe Golf Club,1 Champions Circle,Oxford,MI,USA,48371,1668063474,2.21E+19,Dunes + Dunes,18,0
1.42E+17,Boulder Pointe Golf Club,1 Champions Circle,Oxford,MI,USA,48371,1668063474,2.31E+19,Dunes + Bluffs,18,0
1.42E+17,Boulder Pointe Golf Club,1 Champions Circle,Oxford,MI,USA,48371,1668063474,3.11E+19,Bluffs + Peaks,18,0
1.42E+17,Boulder Pointe Golf Club,1 Champions Circle,Oxford,MI,USA,48371,1668063474,3.21E+19,Bluffs + Dunes,18,0
1.42E+17,Boulder Pointe Golf Club,1 Champions Circle,Oxford,MI,USA,48371,1668063474,3.31E+19,Bluffs + Bluffs,18,0
1.42E+17,Devils Ridge Golf Club,3700 Metamora Rd,Oxford,MI,USA,48371,1681196276,1.21E+14,18-hole course,18,1
1.42E+17,Oxford Hills Golf & Country Club,300 E Drahner Rd,Oxford,MI,USA,48371,1618417141,1.21E+14,Oxford Hills Golf Club,18,0
1.42E+17,Oxford Hills Golf & Country Club,300 E Drahner Rd,Oxford,MI,USA,48371,1728409462,1.21E+19,Oxford Hills,18,1
1.42E+17,Burr Oak Golf Course,3491 N Parma Rd,Parma,MI,USA,49269,1666009562,1.21E+19,Burr Oak,18,1
1.42E+17,Heritage Glen Golf Club,29795 Heritage Ln,Paw Paw,MI,USA,49079,1717971255,1.21E+19,Heritage Glen,18,1
1.42E+17,Lake Cora Hills Golf Club,56640 County Rd 671,Paw Paw,MI,USA,49079,1723116525,1.21E+18,Lake Cora Hills,18,1
1.42E+17,Glenbrier Golf Course,4178 Locke Rd,Perry,MI,USA,48872,1692026488,1.21E+18,Glenbrier,18,1
1.42E+17,Deme Acres Golf Course,17655 Albain Rd,Petersburg,MI,USA,49270,1681372517,1.21E+19,Deme Acres,18,1
1.42E+17,Crooked Tree Golf Club,600 Crooked Tree Dr,Petoskey,MI,USA,49770,1680941872,1.21E+19,18-hole course,18,1
1.42E+17,Petoskey Bay View Country Club,2282 Country Club Rd,Petoskey,MI,USA,49770,1723125647,1.21E+19,Petoskey Bay View,18,1
1.42E+17,Walloon Lake Country Club,5995 Country Club Rd,Petoskey,MI,USA,49770,1618417180,1.21E+18,Walloon Lake,18,0
1.42E+17,Huckleberry Creek Golf Course,2900 N HubbardSton Rd,Pewamo,MI,USA,48873,1694710320,1.21E+19,Huckleberry Creek,18,1
1.42E+17,Munoscong Golf Club,141 East 22 Mile Rd,Pickford,MI,USA,49774,1618417179,1.21E+19,Munoscong,18,0
1.42E+17,Pilgrims Run Golf Club,11401 Newcosta Ave,Pierson,MI,USA,49339,1632361644,1.21E+19,Pilgrims Run,18,1
1.42E+17,Whitefish Lake Golf Club,2241 Bass Lake Rd,Pierson,MI,USA,49339,1724355608,1.21E+19,Whitefish Lake,18,1
1.42E+17,Scenic Golf & Country Club,8364 Fillion Rd,Pigeon,MI,USA,48755,1618417179,1.21E+19,Scenic,18,0
1.42E+17,Rush Lake Hills Golf Club,3199 Rush Lake Rd,Pinckney,MI,USA,48169,1618417179,1.21E+19,Rush Lake Hills,18,0
1.42E+17,Timber Trace Golf Club,One Champion Circle,Pinckney,MI,USA,48169,1618417139,1.21E+14,18-hole course,18,0
1.42E+17,Timber Trace Golf Club,One Champion Circle,Pinckney,MI,USA,48169,1618417180,1.21E+19,Timber Trace,18,0
1.42E+17,Whispering Pines Golf Club,2500 Whispering Pines Dr,Pinckney,MI,USA,48169,1618417139,1.21E+14,18-hole course,18,0
1.42E+17,Green Hills Golf Course,1699 M-13,Pinconning,MI,USA,48650,1688141357,1.21E+19,Green Hills,18,1
1.42E+17,Lake Doster Golf Club,136 Country Club Blvd,Plainwell,MI,USA,49080,1618417179,1.21E+19,Lake Doster,18,0
1.42E+17,Hankerd Hills Golf Club,10251 Resort Rd,Pleasant Lake,MI,USA,49272,1707236221,1.11E+19,Front + Front,18,1
1.42E+17,Hankerd Hills Golf Club,10251 Resort Rd,Pleasant Lake,MI,USA,49272,1707236221,1.21E+19,Front + Back,18,1
1.42E+17,Hankerd Hills Golf Club,10251 Resort Rd,Pleasant Lake,MI,USA,49272,1707236221,1.31E+19,Front + Original,18,1
1.42E+17,Hankerd Hills Golf Club,10251 Resort Rd,Pleasant Lake,MI,USA,49272,1707236221,2.11E+19,Back + Front,18,1
1.42E+17,Hankerd Hills Golf Club,10251 Resort Rd,Pleasant Lake,MI,USA,49272,1707236221,2.21E+19,Back + Back,18,1
1.42E+17,Hankerd Hills Golf Club,10251 Resort Rd,Pleasant Lake,MI,USA,49272,1707236221,2.31E+19,Back + Original,18,1
1.42E+17,Hankerd Hills Golf Club,10251 Resort Rd,Pleasant Lake,MI,USA,49272,1707236221,3.11E+19,Original + Front,18,1
1.42E+17,Hankerd Hills Golf Club,10251 Resort Rd,Pleasant Lake,MI,USA,49272,1707236221,3.21E+19,Original + Back,18,1
1.42E+17,Hankerd Hills Golf Club,10251 Resort Rd,Pleasant Lake,MI,USA,49272,1707236221,3.31E+19,Original + Original,18,1
1.42E+17,Brae Burn Golf Club,10860 W Five Mile Rd,Plymouth,MI,USA,48168,1663938895,1.21E+19,Brae Burn,18,1
1.42E+17,Fox Hills Golf and Banquet Center,8768 North Territorial Road,Plymouth,MI,USA,48170,1690005771,1.11E+14,Hills + Hills,18,1
1.42E+17,Fox Hills Golf and Banquet Center,8768 North Territorial Road,Plymouth,MI,USA,48170,1690005771,1.21E+14,Hills + Woodlands,18,1
1.42E+17,Fox Hills Golf and Banquet Center,8768 North Territorial Road,Plymouth,MI,USA,48170,1690005771,1.31E+14,Hills + Lakes,18,1
1.42E+17,Fox Hills Golf and Banquet Center,8768 North Territorial Road,Plymouth,MI,USA,48170,1690005771,2.11E+14,Woodlands + Hills,18,1
1.42E+17,Fox Hills Golf and Banquet Center,8768 North Territorial Road,Plymouth,MI,USA,48170,1690005771,2.21E+14,Woodlands + Woodlands,18,1
1.42E+17,Fox Hills Golf and Banquet Center,8768 North Territorial Road,Plymouth,MI,USA,48170,1690005771,2.31E+14,Woodlands + Lakes,18,1
1.42E+17,Fox Hills Golf and Banquet Center,8768 North Territorial Road,Plymouth,MI,USA,48170,1690005771,3.11E+14,Lakes + Hills,18,1
1.42E+17,Fox Hills Golf and Banquet Center,8768 North Territorial Road,Plymouth,MI,USA,48170,1690005771,3.21E+14,Lakes + Woodlands,18,1
1.42E+17,Fox Hills Golf and Banquet Center,8768 North Territorial Road,Plymouth,MI,USA,48170,1690005771,3.31E+14,Lakes + Lakes,18,1
1.42E+17,Fox Hills Golf and Banquet Center,8768 North Territorial Road,Plymouth,MI,USA,48170,1688814713,1.21E+17,Strategic Fox ,18,1
1.42E+17,Fox Hills Golf and Banquet Center,8768 North Territorial Road,Plymouth,MI,USA,48170,1682183932,1.21E+19,Golden Fox,18,1
1.42E+17,Hilltop Golf Course,47000 Powell Rd,Plymouth,MI,USA,48170,1694419251,1.21E+19,Hilltop,18,1
1.42E+17,St Johns Golf & Conference Center,44115 Five Mile Rd,Plymouth,MI,USA,48170,1691704827,1.11E+19,Luke + Luke,18,0
1.42E+17,St Johns Golf & Conference Center,44115 Five Mile Rd,Plymouth,MI,USA,48170,1691704827,1.21E+19,Luke + Matthew,18,0
1.42E+17,St Johns Golf & Conference Center,44115 Five Mile Rd,Plymouth,MI,USA,48170,1691704827,1.31E+19,Luke + Mark,18,0
1.42E+17,St Johns Golf & Conference Center,44115 Five Mile Rd,Plymouth,MI,USA,48170,1691704827,2.11E+19,Matthew + Luke,18,0
1.42E+17,St Johns Golf & Conference Center,44115 Five Mile Rd,Plymouth,MI,USA,48170,1691704827,2.21E+19,Matthew + Matthew,18,0
1.42E+17,St Johns Golf & Conference Center,44115 Five Mile Rd,Plymouth,MI,USA,48170,1691704827,2.31E+19,Matthew + Mark,18,0
1.42E+17,St Johns Golf & Conference Center,44115 Five Mile Rd,Plymouth,MI,USA,48170,1691704827,3.11E+19,Mark + Luke,18,0
1.42E+17,St Johns Golf & Conference Center,44115 Five Mile Rd,Plymouth,MI,USA,48170,1691704827,3.21E+19,Mark + Matthew,18,0
1.42E+17,St Johns Golf & Conference Center,44115 Five Mile Rd,Plymouth,MI,USA,48170,1691704827,3.31E+19,Mark + Mark,18,0
1.42E+17,The Links at Crystal Lake,800 Golf Dr,Pontiac,MI,USA,48341,1618417179,1.21E+19,Pontiac Municipal,18,0
1.53E+15,The Links at Cyrstal Lake,800 Golf drive,Pontiac,MI,USA,48341,1618417205,1.22E+17,The Links at Cyrstal Lake,18,0
1.65E+15,Bird Creek GC,7850 N Van Dyke Rd,Port Austin,MI,USA,48467,1662114527,1.22E+17,18-hole course,18,1
1.22E+12,Willow Ridge Golf Course,3311 N River Rd,Port huron,Mi,USA,48059,1618417141,1.11E+14,9-hole course,9,1
1.23E+12,Black River Country Club,3300 Country Club Drive ,Port Huron,MI,USA,48060,1662531962,1.21E+14,Black River GC,18,1
1.42E+17,Port Huron Elks Golf Club,3292 Beach Rd,Port Huron,MI,USA,48060,1733160375,1.21E+19,Port Huron Elks,18,1
1.42E+17,Huron Shores Golf Course,1441 N Lakeshore Rd,Port Sanilac,MI,USA,48469,1695373214,1.21E+19,Huron Shores,18,1
1.42E+17,The Moors Golf Club,7877 Moors Bridge Rd,Portage,MI,USA,49024,1618417180,1.21E+19,The Moors,18,0
1.42E+17,Portland Country Club,4901 Divine Hwy,Portland,MI,USA,48875,1733583877,1.21E+19,Portland,18,1
1.51E+15,Willow Wood Golf Club,12227 Sandborn Rd,Portland,MI,USA,48875,1724349189,1.22E+17,18-hole course,18,1
1.42E+17,White Deer Country Club,1309 Bright Angel Drive,Prudenville,MI,USA,48651,1716623876,1.21E+19,18-hole course,18,1
1.42E+17,Moss Ridge Golf Club,13545 Apple Ave,Ravenna,MI,USA,49451,1733473798,1.21E+19,Moss Ridge,18,1
1.42E+17,Ravenna Golf Course,11566 Ravenna Heights Rd,Ravenna,MI,USA,49451,1618417204,1.21E+18,Ravenna Creeks,18,0
1.15E+12,Timberwood Golf Club,23700 31 Mile Road,Ray,MI,USA,48096,1618417131,1.21E+14,18-hole course,18,0
1.42E+17,Wolcott Mill Golf Course,21690 27 Mile Road,Ray,MI,USA,48096,1735295678,1.21E+19,Wolcott Mill Metropark,18,1
1.42E+17,Pine Valley Golf Club,16801 31 Mile Rd,Ray Township,MI,USA,48096,1618417143,1.11E+14,Pine Valley Golf Course - Red Course,9,0
1.42E+17,Pine Valley Golf Club,16801 31 Mile Rd,Ray Township,MI,USA,48096,1618417143,1.11E+14,Pine Valley Golf Course - Gold Course,9,0
1.42E+17,Pine Valley Golf Club,16801 31 Mile Rd,Ray Township,MI,USA,48096,1618417179,1.21E+19,Blue/Gold,18,0
1.42E+17,Pine Valley Golf Club,16801 31 Mile Rd,Ray Township,MI,USA,48096,1618417179,1.21E+19,Gold/Red,18,0
1.42E+17,Pine Valley Golf Club,16801 31 Mile Rd,Ray Township,MI,USA,48096,1618417179,1.21E+19,Red/Blue,18,0
1.42E+17,Western Country Club,14600 Kinloch Rd,Redford,MI,USA,48239,1618417212,1.21E+19,Western,18,1
1.42E+17,Glenhurst Golf Course,25345 W 6 Mile Rd,Redford,MI,USA,48240,1692260416,1.21E+19,Glenhurst,18,1
1.68E+15,County Line Golf Course and Driving Range,2278 South Reese Road,Reese,MI,USA,48757,1678777454,1.12E+17,County Line,9,0
1.42E+17,Gull Lake Country Club,9725 W Gull Lake Dr,Richland,MI,USA,49083,1687854828,1.21E+19,Gull Lake,18,1
1.42E+17,Richmond Forest Golf Course,32 Mile Rd,Richmond,MI,USA,48062,1632874723,1.21E+14,18-hole course,18,0
1.42E+17,Riverview Highlands Golf Club,15015 Sibley Rd,Riverview,MI,USA,48193,1618417179,1.21E+18,Red/Blue,18,0
1.42E+17,Riverview Highlands Golf Club,15015 Sibley Rd,Riverview,MI,USA,48193,1618417179,1.21E+19,Blue/Gold,18,0
1.42E+17,Riverview Highlands Golf Club,15015 Sibley Rd,Riverview,MI,USA,48193,1618417179,1.21E+19,Gold/Red,18,0
1.42E+17,Katke Cousins Golf Course,Oakland University,Rochester,MI,USA,48306,1721216274,1.21E+18,Katke-Cousins,18,1
1.42E+17,Katke Cousins Golf Course,Oakland University,Rochester,MI,USA,48306,1721317756,1.21E+19,R&S Sharf,18,1
1.42E+17,Great Oaks Country Club,777 Great Oaks Blvd,Rochester,MI,USA,48307,1693649259,1.21E+19,Great Oaks,18,1
1.53E+15,R&S Sharf Golf Course,492 Golf View Lane,Rochester,MI,USA,48309,1618417204,1.22E+17,R&S Sharf golf course,18,0
1.42E+17,Blackheath Golf Club,3311 Rochester Rd,Rochester Hills,MI,USA,48306,1662625464,1.21E+19,18-hole course,18,1
1.42E+17,The Wyndgate,1975 W Gunn Rd,Rochester Hills,MI,USA,48306,1618417180,1.21E+18,The Wyndgate,18,0
1.42E+17,Westwynd Golf ,4161 N Adams Rd,Rochester Hills,MI,USA,48306,1618417180,1.21E+19,Westwynd,18,0
1.42E+17,Hampton Golf Club,2600 Club Dr,Rochester Hills,MI,USA,48307,1695389703,1.11E+18,Hampton,9,1
1.42E+17,Rochester Hills Golf Course,655 Michelson Rd,Rochester Hills,MI,USA,48307,1618417179,1.21E+18,18-hole course,18,0
1.42E+17,Brookwood Golf Club,998 Brookwood Ln E,Rochester Hills,MI,USA,48309,1665207794,1.11E+19,9-hole course,9,1
1.42E+17,Brookwood Golf Club,998 Brookwood Ln E,Rochester Hills,MI,USA,48309,1652563404,1.21E+19,Alternate tees,18,0
1.42E+17,Pine Trace Golf Club,3600 Pine Trace Blvd,Rochester Hills,MI,USA,48309,1618417179,1.21E+19,Pine Trace,18,0
1.42E+17,Brae Side Golf Club at Cortland Hills,5460 11 Mile Rd NE,Rockford,MI,USA,49341,1618417178,1.21E+18,Brae Side at Cortland Hills,18,0
1.33E+15,Braeside Golf Club,5460 11 Mile Rd NE,Rockford,MI,USA,49341,1618417146,1.21E+14,Braeside,18,0
1.42E+17,North Kent Golf Course,11029 Stout Ave NE,Rockford,MI,USA,49341,1723567473,1.21E+19,North Kent,18,1
1.42E+17,Silver Lake Country Club,7901 Greenbrier Cir NE,Rockford,MI,USA,49341,1618417179,1.21E+19,Silver Lake,18,0
1.42E+17,Lake Erie Metropark Golf Course,32481 W Jefferson Ave,Rockwood,MI,USA,48173,1618417179,1.21E+19,Lake Erie Metropark,18,0
1.42E+17,Rogers City Country Club,4796 Golf Course Rd,Rogers City,MI,USA,49779,1618417179,1.21E+19,Rogers City,18,0
1.42E+17,Bruce Hills Golf Club,6771 Taft Rd,Romeo,MI,USA,48065,1665478402,1.21E+19,Bruce Hills,18,1
1.42E+17,Heather Hills Golf Club,3100 McKail Rd,Romeo,MI,USA,48065,1689769794,1.21E+19,18-hole course,18,1
1.42E+17,Greystone Golf Club,67500 Mound Rd,Romeo,MI,USA,48095,1687494089,1.21E+19,Greystone,18,1
1.42E+17,Gateway Golf Club,33290 Gateway Dr,Romulus,MI,USA,48174,1691207799,1.21E+19,Gateway,18,1
1.42E+17,Burning Oak Country Club,"4345 Redwood Dr, ",Roscommon,MI,USA,48653,1665982266,1.21E+19,Redwood,18,1
1.42E+17,Forest Dunes Golf Club,6376 Forest Dunes Drive,Roscommon,MI,USA,48653,1694593304,1.21E+17,Forest Dunes,18,1
1.42E+17,Forest Dunes Golf Club,6376 Forest Dunes Drive,Roscommon,MI,USA,48653,1713256037,1.22E+17,Loop - Red,18,1
1.42E+17,Forest Dunes Golf Club,6376 Forest Dunes Drive,Roscommon,MI,USA,48653,1713255555,1.22E+17,Loop - Black,18,1
1.45E+15,Redwood golf course,4345 Redwood Rd.,Roscommon,MI,USA,48653,1618417198,1.21E+17,18-hole course,18,0
1.42E+17,Thoroughbred Golf Club at Double JJ Resort,6886 Water Rd,Rothbury,MI,USA,49437,1618417153,1.21E+17,18-hole course,18,0
1.42E+17,Thoroughbred Golf Club at Double JJ Resort,6886 Water Rd,Rothbury,MI,USA,49437,1618417180,1.21E+19,Thoroughbred at Double JJ,18,0
1.42E+17,Red Run Golf Club,2036 Rochester Rd,Royal Oak,MI,USA,48073,1618417179,1.21E+19,Red Run,18,0
1.42E+17,Royal Oak Golf Club,3417 Don Soper Dr,Royal Oak,MI,USA,48073,1618417179,1.11E+17,Royal Oak,9,0
1.42E+17,Germania Town & Country Club,1 Germania Platz,Saginaw,MI,USA,48602,1692540698,1.21E+14,18-hole course,18,0
1.42E+17,The Sawmill Golf Club,19 Sawmill Creek,Saginaw,MI,USA,48603,1618417180,1.21E+19,The Sawmill,18,1
1.42E+17,Swan Valley Golf Course,9521 Highland Green Dr,Saginaw,MI,USA,48609,1618417179,1.21E+19,Swan Valley,18,0
1.42E+17,Saginaw Country Club,4465 Gratiot Rd,Saginaw,MI,USA,48638,1618417179,1.21E+19,Saginaw,18,0
1.54E+15,St. Clair Golf Club,1714 River Road,Saint Clair,MI,USA,48079,1618417205,1.22E+17,St. Clair Golf Club,18,0
1.42E+17,Brookside Golf Course,6451 Ann Arbor-Saline Rd,Saline,MI,USA,48176,1665131383,1.21E+19,18-hole course,18,1
1.42E+17,Rustic Glen Golf Course,12090 W Michigan Ave,Saline,MI,USA,48176,1618417205,1.21E+19,Rustic Glen,18,1
1.68E+14,Woodland Hills Golf Club,320 North Gates Road,Sandusky,MI,USA,48471,1678693839,1.22E+17,Woodland Hills,18,0
1.42E+17,Morrison Lake Country Club,6425 Portland Rd,Saranac,MI,USA,48881,1734073019,1.21E+19,Morrison Lake,18,1
1.42E+17,Clearbrook Golf Club,6494 Clearbrook Dr,Saugatuck,MI,USA,49453,1671433528,1.21E+19,Clearbrook,18,1
1.42E+17,Ravines Golf Club,3520 Palmer Drive,Saugatuck,MI,USA,49453,1618417179,1.21E+19,Ravines,18,0
1.42E+17,The Ravines,3520 Palmer Dr,Saugatuck,MI,USA,49453,1618417180,1.21E+19,The Ravines,18,0
1.42E+17,Sault Ste Marie Country Club,1520 Riverside Dr,Sault Ste Marie,MI,USA,49084,1618417147,1.21E+14,18-hole course,18,0
1.34E+15,Tanglewood Golf Course,2600 W. 16th Avenue,Sault Ste. Marie,MI,USA,49084,1618417147,1.21E+17,18-hole course,18,0
1.68E+15,Old Mill Golf Club,6101 W XY AVE,Schoolcraft,MI,USA,49087,1682478834,1.22E+16,18-hole course,18,1
1.68E+14,Olde Mill Golf Club,6101 West X Y Avenue,Schoolcraft,MI,USA,49087,1726164926,1.22E+17,18-hole course,18,1
